dataset,image_id,model,generated_caption,reference_captions,question,answers
coco,292488,blip2,a woman takes a picture with a cell phone,"['Person in a parka taking pictures with a mobile phone camera.', 'A person in a parka looking at a phone.', 'A person wearing a heavy coat while holding up a cell phone.', 'A woman in a jacket with a hood looking at a cell phone .', 'A person I. A hood jacket capturing a photo using a flip phone ']",,
coco,475484,blip2,a parking meter on a street in a city,"['There is a bright yellow parking meter on a red sidewalk', 'Something that looks like a parking meter painted yellow on a sidewalk.', 'A parking meter is decorated with a house.', 'A yellow parking meter on the side of the street.', 'A photograph of a highly decorated parking meter.']",,
coco,267537,blip2,a group of people sitting on a bench with umbrellas,"['A black and white scene with two couples under umbrellas and rain jackets sitting at a stadium.', 'Black and white photograph of group sitting under umbrellas.', 'People sitting under umbrellas on bleachers with other spectators.', 'A group of people with a umbrella. ', 'A group of young women sitting next to each other under an umbrella.']",,
coco,64523,blip2,a group of girls playing tennis on a tennis court,"['A black and white photograph of a female tennis club.', 'An all female tennis team taking a group photo on a tennis court', 'A group of pretty young ladies standing on a tennis court.', 'A team of girl tennis players gather together at the net for a group picture.', 'Eleven girls in tennis outfits pose for a picture with their racquets on a tennis court.']",,
coco,78404,blip2,three women sitting on a bench,"['Three women sitting on a park bench next to each other.', 'A group of women sitting on a full bench.', '3 ladies sitting together on a bench in the park. ', 'A group of women sitting on a park bench', ""The bench's maximum weight capacity may be strained.""]",,
coco,185292,blip2,a person is riding a wave on a surfboard,"['A man riding a wave on top of a surfboard.', 'a person is on a surfboard in the water', 'A person riding a surfboard in the water.', 'A surfer looks tiny while surfing in the ocean.', 'a person riding a surf board on a body of water ']",,
coco,410934,blip2,a bunch of broccoli plants growing in a garden,"['A broccoli plant has very large leaves. ', ""A broccoli plant growing in a garden is dwarfed by it's leaves."", 'Several green leaves grouped together as a plant. ', 'A bunch of green leaves on a broccoli plant.', 'A small broccoli plant is shown growing among pine needles.']",,
coco,213605,blip2,a city street scene with a bus traveling down a street,"['A bus parked next to a white building with red trimming. ', 'a bus sits parked next to a building ', 'A city bus stopped by the side of the road for passengers', 'A congested road where different vehicles are running.', 'Van drives by a bus sitting at the curb']",,
coco,459467,blip2,a plane on a runway,"['A small wheeled airplane on an open runway.', 'A small airplane is about to take off on the runway.', 'A small, single person aircraft sits on the runway.', 'A black plane taking off from an airport runway.', 'A grey and black plane on a runway with trees in the background.']",,
coco,526751,blip2,a boat sits on the shore,"['A boat sitting on top of a beach next to a body of water.', 'A boat is sitting in the sand near the water.', 'A boat out of the water on the shore with other boats in the background.', 'A small boat is beached on the shore.', 'A boat stowed up on the beaches on sand.']",,
coco,453634,blip2,a toilet in a bathroom,"[""A bathroom with a toilette with it's seat down."", 'A bathroom with a sink and a toilet', 'A fancy bathroom with a clean toilet and piping.', 'a bathroom with a toilet a sink and a shower', 'A bathroom scene with focus on the toilet.']",,
coco,569030,blip2,a fire hydrant in a city street,"['A woman is standing at a crosswalk at a traffic intersection.', 'Girl sitting on a bench next to a fire hydrant that is being used.', 'A city crosswalk has a leaky fire hydrant on the street.', 'a hose hooked up to a fire hydrant on a busy street', 'A fire hydrant in a city has a hose attached. ']",,
coco,474021,blip2,a man is playing a video game,"['A couple of guys playing on the nintendo wii at a gathering. ', 'A group of guys are playing a game with the controllers.', 'Two men are standing while playing a video game.', 'Two men playing an interactive video game in a room with friends.', ' Playing Wii with the nunchuk never looked so good.']",,
coco,286553,blip2,a man and a woman sitting at a table,"['A copse of men sitting next to each other at a table.', 'two people sitting at a table posing for a photo', 'Two people sitting at a table with two pizzas.', 'A man and woman posing for a photo with pizza on the table they are sitting at.', 'a couple sitting at a table with a couple of pizzas ']",,
coco,410428,blip2,a group of sheep standing in a field,"['A herd of sheep are grazing in a green field.', 'Sheep are on a grassy field and one of them is a white and black baby.', 'The small herd of sheep are grazing on the grassy field. ', 'a group of sheep on a big grassy field full of sheep', 'Curious sheep on a large, well used pasture.']",,
coco,140556,blip2,a group of construction workers standing around a fire hydrant,"['these man are standing near a fire hydrant', 'A orange fire hydrant with a couple of men standing around it.', 'A group of men standing near a fire hydrant.', 'A group of men standing around a yellow fire hydrant.', 'some guys in green jackets standing around a fire hydrant ']",,
coco,63740,blip2,a desk with a laptop and a monitor,"['Two computers sitting on top of a desk.', 'A laptop computer and a desktop computer on a white desk', 'A desktop with two computers and fruit on it.', 'A lap top computer next to a computer monitor sitting on top of a desk.', 'a laptop computer a keyboard and two monitors']",,
coco,561465,blip2,a plate of food on a table,"['Donuts in a box and a type of meat on a plate.', 'The table has meat and donuts sitting on it.', 'A close up picture of a table with some good food on it.', 'A box of doughnuts and some food on a plate.', 'Food on plates and a box of doughnuts. ']",,
coco,262440,blip2,a bathroom with a toilet and sink,"['A bathroom with a toilet, sink, bath tub, and a small cabinet.', 'a bath room with a bath tub a toilet and a sink', 'A bathroom with lighting and a toilet and other things.', 'A large whirlpool tub in the corner of a tiled bathroom', 'A white bathroom with all of the necessities.']",,
coco,263474,blip2,a white toilet seat with a colorful seat cover,"['A bathroom area with a toilet, trashcan and dresser.', 'A bathroom toilet seat lid is highly decorated.', 'The toilet seat cover is made up of many colors.', 'A toilet decorated with a colorful quilted top.', 'An ordinary bathroom with a toilet and trash bin.']",,
coco,533958,blip2,a plate of food on a plate,"['A white plate topped with a fried egg next to a salad.', 'A plate with a green salad and an egg', 'A plate with an assortment of food including an egg and salad', 'Picture of a plate with a fried egg and a salad.', 'A plate of food with a fried egg and colorful vegetables.']",,
coco,502737,blip2,a man is holding a chocolate doughnut,"['A person holding up a chocolate doughnut with a face drawn on it.', 'A man holding up what appears to be a chocolate desert.', 'A person holding up a tasty looking treat.', ""A person holding a cookie with icing that has one of it's arms bitten off."", 'A person holds an oddly shaped cookie in front of the camera.']",,
coco,436883,blip2,a group of green buses on a city street,"['A green bus traveling down the street, in a city.', 'A small green bus on a busy road.', 'A green bus with signage on a city street.', 'A small public bus in a Hispanic country', 'The green bus is on a street with other traffic. ']",,
coco,441468,blip2,a fire hydrant sits on the side of a street,"['A red fire hydrant sitting on the side of a road.', 'a fire hydrgen that is next to a street', 'A red fire hydrant on the right side of a road. ', 'A red fire hydrant is on a crosswalk intersection.', 'a red and black fire hydrant sitting next to a crosswalk']",,
coco,271402,blip2,a pair of young girls are standing next to each other on a tennis court,"['two little girls in tennis uniforms standing next to a scooter', 'Two young girls with a tennis racket and a scooter.', 'Two little girls posing for a picture, on a tennis court.', 'Two young girls on a tennis court with a racquet and a scooter', 'Two cute girls with a scooter and tennis raquet.']",,
coco,382696,blip2,a kitchen is being remodeled,"['A kitchen under construction with a trashcan and stove.', 'a kitchen with a fridge, a trash can and an oven', 'A KITCHEN UNDER REMODEL WITH WIRES HANGING AND A LARGE TRASH BARREL', 'A kitchen in the process of being remodeled with wiring hanging from the ceiling', 'There is a kitchen being built and appliances being put in']",,
coco,182021,blip2,a baseball player swings at a ball,"['A man holding a baseball bat while standing on a baseball field.', 'a blurry photo of a baseball player holding a bat ', 'Blurry shot of batter and catcher in game of baseball.', 'A MAN IS HOLDING A BASE BALL BAT STANDING AT THE DIRT', 'a baseball player standing on a field holding a bat']",,
coco,376442,blip2,a stuffed animal sits on a toilet seat,"['A black plush toy sitting on the lid of a toilet.', 'A black stuffed animal sitting on top of a toilet in a bathroom stall with blue floor tile. ', 'a toilet with a teddy bear sitting on the seat .', 'There is a stuffed animal sitting on the toliet.', 'This is a stuffed animal on a toilet seat.']",,
coco,235784,blip2,a woman with a backpack and ski poles in the snow,"['A women who is walking in the snow on skis.', 'a man wlaks down a snowy tundra field', 'A woman is standing in the middle of the snow with ski sticks as the sun rises in the background.', 'A woman hiking across snow covered ground with two ski poles.', 'a kid stands in the snow on his skiis']",,
coco,473121,blip2,a skier skis down a slope,"['A person leaning hard into a turn on a downhill ski course.', 'Man skiing down a turn on  an official ski slope.', 'A man riding skis down the slide of a snow covered slope.', 'A man in skis passing an orange flag on a snowy race course.', 'a person skiing on a snow covered snow bank.']",,
coco,511453,blip2,a pizza with fries on a plate,"['A pizza with french fries on it on a table.', 'French fries on a pizza with a bottle of beer.', 'A prepared plate of food has pizza and french fries.', 'A pizza covered in french fries on top of a wooden table.', 'A plate with a pizza covered in french fries sits next to a beer. ']",,
coco,22479,blip2,a skateboarder performs a trick,"['The skateboarder wears headphones while jumping to grab his board.', 'A man on a skateboard performs a trick on a ramp', 'A man performs a jump on a skateboard at a skate park.', 'A person doing a trick on a skateboard', 'Skateboarder holding the bottom of his board in the air. ']",,
coco,282046,blip2,a sand beach with a sand bench,"['A bench sitting on the beach near the ocean.', 'An empty beach with a blue bench on it.', 'A bench in the sand facing an empty beach.', 'A bench that is on the beach by the water.', 'A photo of a bench in the middle of the beach.']",,
coco,430377,blip2,a woman in a snowsuit with ski poles,"['a lady that is on some skies on some snow', 'A woman standing on a  mountain with skis and poles.', 'A woman is standing in the snow wearing a pair of skis.', ""A woman on ski's standing in the snow."", 'A woman posing on skis with a ski lift in the background.']",,
coco,26204,blip2,"a city street scene with cars, buses and buses","['A street filled with lots of traffic next to tall buildings.', 'Cars and a bus are stopped at an intersection.', 'many vehicles stopped on a city street ', 'A number of vehicles waiting at an intersection.', 'A group of cars waiting at an intersection for the light to change']",,
coco,80057,blip2,a teddy bear is playing with a wooden toy,"['A brown teddy bear sitting at a table with colored pegs.', 'A teddy bear with a hammer next to a peg board toy.', 'A teddy bear sitting in front of toy wooden shapes.', ""A brown teddy bear sits by a child's toy."", 'A teddy bear is sitting near to a toy with pegs.']",,
coco,259854,blip2,a street scene with a billboard on a pole,"['Two street signs are sitting on top of the pole', 'a couple of very large signs by a buliding', ""A sign letting drivers know that they can't stop on the curb. "", 'There is a billboard add on the side of the street.', 'A view of several billboards and two traffic signs on one pole. ']",,
coco,537241,blip2,a glazed doughnut on a plate,"['A big thick tasty looking pastry with icing on it.', 'Cinnamon roll with icing on a square of wax paper.', 'A cinnamon roll with icing sitting on wax paper.', 'A doughnut with sprinkled sugar and icing on it.', 'a doughnut like pastry sitting on parchment paper']",,
coco,257624,blip2,a little girl is playing with a soccer ball,"['there is a young girl playing with soccer balls', 'A little girl standing in the grass with two soccer balls in front of her.', 'A young girl standing on top of a grass covered field.', 'a little girl is standing outside with a soccer ball', 'The young child is standing beside two soccer balls. ']",,
coco,198489,blip2,a little girl is playing with a pink umbrella,"['Small girl reaching for her umbrella on a driveway.', 'a little girl grabbing for a pink umbrella ', 'a small child with an open umbrella on the ground', 'A little girl picking up an upside down umbrella by its handle.', 'A very young girl is about to grab and upside down umbrella. ']",,
coco,521282,blip2,a bunch of flowers in a vase,"['A vase filled with yellow and white flowers.', 'Flowers neatly arranged in a clear vase filled with water. ', 'Vase with a handle containing flowers sitting on table. ', 'A close up of a clear vase with flowers.', 'clear vase filled with white and yellow flowers with water']",,
coco,127263,blip2,two men are playing a game of frisbee,"['A couple of men playing a game of frisbee.', 'Two men on opposite teams jumping for a Frisbee.', 'Two men are reaching to catch a frisbee.', 'Two men playing a game of Frisbee in a field.', 'The men are playing a game of Frisbee on the grassy field,']",,
coco,533816,blip2,a woman is talking to a man on the tennis court,"['A couple of women standing on a tennis court around a man.', 'Two tennis players standing near the net talking to a woman.', 'a couple of tennis players on a tennis court', 'The people are standing and talking on the tennis court.', 'some people talking to a referee on a tennis court ']",,
coco,186296,blip2,a grey and white cat laying on the floor,"['Grey cat laying on a green floor near a sandel.', 'The grey and white cat is beside a rubber show.', 'A young cat on a mat with a flip flop shoe.', 'A small gray and white cat laying on the floor', 'White and grey kitten lying on a messy green carpet.']",,
coco,128372,blip2,a train pulls up to a station,"['People loading onto a orange and silver metro bus.', 'people walking towards a parked bus on the street', 'a yellow white and black bus and some people ', 'A transit bus with its doors opened as passengers board.', 'People milling about a bus terminal getting ready to board.']",,
coco,118921,blip2,a woman is skiing down a snowy path,"['A woman riding skis down a snow covered slope.', 'A woman skiing down a snowy, tree-lined path.', 'a woman is wearing a pink and black jacket is sking', 'A woman on skis sliding down a snowy hill.', 'A woman skiing on a path by some trees.']",,
coco,25394,blip2,a man is pouring wine into a glass,"['Bartender opening a bottle of wine while patron waits patiently', 'A bartender opening a bottle with a rag.', 'Hey man that is opening up a bottle of wine.', 'A young man serving wine at a bar.', 'A bartender opens a wine bottle with a towel. ']",,
coco,451155,blip2,a person sitting on a bed with a laptop,"['A woman sitting in front of a laptop computer.', 'a woman sitting on the bed of a dark room with the laptop screen lighting on her face', 'there is a girl sitting in the dark using a computer', 'A woman with her laptop on a bed in a dark room.', 'a female sitting in a bed with the lights off working on a lap top computer']",,
coco,275392,blip2,a woman sits on a horse,"['A person riding a brown horse with blonde hair in a green field.', 'Woman sitting ontop of a large brown and white horse.', 'A smiling woman is on a brown horse.', 'The child sits on the horse in the pasture.', 'A woman on a horse smiling in a green grass.']",,
coco,73118,blip2,two teddy bears sitting in a box,"['Two brown teddy bears sitting side by side.', 'Two teddy bears sitting next to each other on a couch. ', 'Two stuffed brown teddy bears sitting next to a wall.', 'Two large identical teddy bears are piled against the wall.', 'Two stuffed teddy bears resting next to each other']",,
coco,433243,blip2,a giraffe and zebra standing next to each other,"['a zebra and a giraffe stand next to each other.', 'A zebra and a giraffe eat some hay together.', 'Giraffe and a zebra standing side by side ', 'A giraffe and a zebra stand side by side as they eat.', 'A giraffe eats next to a zebra among some rocks.']",,
coco,350405,blip2,a man is snowboarding down a slope,"['A snowboarder sailing down a snowy hillside on a mountain.', 'A man on a snowboard in the snow.', 'A man riding a snowboard down a ski slope.', 'A man is snowboarding past blue markers on a mountain.', 'A man snow boarding in the snow on a slope. ']",,
coco,347930,blip2,a dog is sitting on a couch,"['A blue dog sitting on  a striped couch', 'A dog that is sitting on a couch.', 'A cool doggy sitting on the couch. ', 'A large brown dog sitting on top of a couch.', 'A dog is sitting on a couch with a ball and two cushions in back.']",,
coco,78420,blip2,a cat sleeping on a laptop,"['A brown and black cat laying on laptop next to a chair.', 'A cat is curled up next to a laptop computer.', 'A cat sleeping on the edge of a laptop computer. ', 'A cat curled up by the keyboard of a laptop.', 'Cat sleeping in front of a powered on laptop computer.']",,
coco,223955,blip2,a man catches a frisbee,"['A man holding a red frisbee while standing on lush green field.', 'A person with long hair about to throw a frisbee', 'A guy playing in a big grassy field with a disc.', 'A man with long hair is throwing a Frisbee.', 'A person stretches to catch a red Frisbee.']",,
coco,418961,blip2,a clock on the side of a building,"['Closeup of a decorative gold and grey clock.', 'A clock mounted to the side of a building.', 'A decorative clock has roman numerals on its face.', 'An large ornate wooden clock with golden accents.', 'A large ornate clock with gold colored trim']",,
coco,235399,blip2,a dog in the back of a moving truck,"['a white dog is sitting in the back of a truck and a mattress', 'a moving truck with a dog sitting in the back', 'A dog sits on the back of a truck.', 'A dog laying in the back of a moving truck.', 'Bull dog sitting on a furniture pad in a truck.']",,
coco,322429,blip2,a collection of chinaware on a shelf,"['A wooden shelf filled with lots of glass pots and plates.', 'a cabinet with vases pots bowls cups and other china ', 'A cabinet with several different items that have price tags on them.', 'A shelf of antique pottery in an antique store ', 'a shelf that has a bunch of glass items on it']",,
coco,360951,blip2,"a desk with a monitor, keyboard and mouse","['A computer workstation with a laptop and a desktop computer.', 'A laptop next to a monitor, keyboard and mouse on a desk.', 'this si a desk with two computers on it', 'A desk top computer and a laptop sitting on a computer desk ', 'there is a lap top and a desk top on this table']",,
coco,31735,blip2,a living room with a couch and a coffee table,"['A red living room filled with furniture and two windows.', 'A living room painted red with black couches and coffee tables', 'A living room with red walls and dark furniture, with light streaming in two windows.', 'A view of a room that has two windows and a blue couch.', 'A modern living room with very unique furniture.']",,
coco,559543,blip2,a girl is playing a video game,"['A little girl in a pink shirt holding a game controller.', 'Girls stands in living room with microphone. ', 'A young girl with a video game controller in her hand.', 'A cute girl in pink is playing a video game.', 'A girl is playing a Wii videogame at Christmas time.']",,
coco,181859,blip2,a cat is sleeping in a sink,"['A cute cat laying down in a sink.', 'A cat laying inside of a sink under a fixture.', 'A grey and white cat lays in a sink.', 'a cat sitting in the sink in the bathroom', 'A striped cat is laying on the sink and looking at the camera. ']",,
coco,545007,blip2,a clock tower with a clock on top,"['A clock tower with a statue on top of it', 'A statue holding a glass light stands atop an old clock.', 'A clock with a statue of a woman on top.', 'a statue is standing on top of a clock on a pole', 'A statue holding a lamp on top of a clock.']",,
coco,370486,blip2,a woman holds an umbrella in a crowd,"['a woman holding a colorful striped umbrella ', 'Woman standing in a crowd holding a colorful umbrella. ', 'A girl stands with her umbrella in hand in a crowd. ', 'A young woman with a colorful umbrella stands near a crowd.', 'a person standing holding an open umbrella ']",,
coco,94614,blip2,a man is skiing down a snowy slope,"['A person in a green jacket skiing down a slope', 'A man riding skis down the side of a snow covered ski slope.', 'A skier skis down a hill past a sparse evergreen.', 'A man is skiing in fresh powder past a tree.', 'a man skiing down a hill with a tree behind him ']",,
coco,416534,blip2,a living room with a tv and bookshelves,"['A room with table, chair, tv monitor and stand', 'A living room with wood floors, a couch, wooden chair bookshelves and coffee table.', 'A living room with hard wood flooring and two book shelves.', ""A very nicely decorated living room in someone's house. "", 'A ROCKING CHAIR HAS A PILLOW IN ITS SEAT']",,
coco,23023,blip2,a black and white image of a suitcase on a floor,"['Three pieces of luggage sitting on a floor in front of a curtain.', 'A collection of suitcases lined up in front of hotel curtains.', 'A piece of luggage is beside bags, one in plastic.', 'Duffel bag, plastic travel bag, and suitcase sit on carpet in front of drapes.', 'A suitcase as well as other types of luggage are propped up on a carpeted floor indoors.']",,
coco,384513,blip2,a horse pulling a cart,"['a small horse is attached to a cart on the side of a road', 'a couple of donkeys are pulling a blue cart', 'a donkey standing by the road with the blue cart attached to it ', 'A donkey is pulling a blue cart with no passenger.', 'A donkey hooked up to a cart stands on a street. ']",,
coco,409268,blip2,a stuffed teddy bear laying in the sand,"['A stuffed teddy bear covered in dirt on the ground.', 'a poor little teddy bear smashed and covered with dirt', 'A teddy bear lays partially covered with sand.', 'a brown teddy bear lying on sand with a hat', 'A teddy bear that has been buried in the sand.']",,
coco,424135,blip2,a clock on the side of a building,"['Very complex design clock on the side of a building.', 'A statute built into the side of a building. ', 'A turquoise sign with numbers on a building.', 'An elaborate decoration hangs on the side of a tall building.', 'An intricate metal clock on the face of a building']",,
coco,534041,blip2,a child is eating a doughnut,"['a woman is feeding food to this small child', 'A woman feeds a toddler a hot dog while he holds a purple bottle.', 'A person feeding a little boy a hot dog as he sits at an iron table.', 'A woman feeding a little boy french fries at a restaurant. ', 'Mom has to help him eat his hot dog and bun.']",,
coco,192716,blip2,a stop sign on a pole,"['a street sign attached to a wooden pole', 'a stop sign has some graffiti on it ', 'Traffic sign with graffiti displayed near white building in urban area.', 'a stop sign a building cars bushes and trees', 'A red stop sign sitting in front of a tall palm tree.']",,
coco,429718,blip2,a train is traveling down a railroad track,"['A train with steam coming out is on the tracks.', 'An old style green train moving along train tracks.', 'An old- fashioned train rounds the corner on train tracks. ', 'Smoke is emanating from a train that is on a track that is curving.', 'A black and green train locomotive engine traveling along a railroad track.']",,
coco,23751,blip2,a statue of a person flying a kite,"['A statue of a person holding an kite next to a child.', 'A statue of a boy and a girl flying a kite in front of a building.', 'A statue of a boy is holding a kite in his hand and standing next to a girl statue.', 'A statue of children flying a kite in front of a building.', 'A statue of two people flying a kite. ']",,
coco,270066,blip2,a motorcycle parked on the side of a road,"['A motorcycle is parked near a puddle and a van.', 'A white and black motorcycle sits next to a van in a parking lot.', 'A white and black motorcycle sits in a parking spot. ', 'A white motorcycle sitting in front of a van.', 'A white motorcycle parked next to a sidewalk.']",,
coco,311002,blip2,a baseball player is about to hit a ball,"['A batter prepares to hit a baseball that has just been thrown.', 'A man holding a baseball bat during a baseball game.', 'A pitcher, batter and catcher during a baseball game.', 'A batter at the plate during a baseball game.', 'A pitcher throws a baseball to a batter.']",,
coco,72281,blip2,a man doing a trick on a skateboard,"['The young man in the cap jumps up on a skateboard.', 'A man on a skateboard with a hat. ', 'A skateboarder jumping over an obstacle on his board.', 'A guy on a skate board high in the air.', 'A man that is in the air with a surfboard.']",,
coco,458054,blip2,a row of toilets in a row,"['A row of white toilets sitting on top of a dirt ground.', 'A bunch of dirty looking white toilets in a row outside.', 'There is a row of used and broken toilets in a field.', 'A row of toilets with broken seat tops on the ground.', 'LOTS OF BROKEN TOILETS SITTING OUT ON A LAWN']",,
coco,199442,blip2,a surfer is riding a wave,"['A man riding a wave on top of a surfboard.', 'A surfer surfing on top of a wave.', 'A man wearing a black wetsuit surfing in the ocean. ', 'The young man is surfing in the water', 'A man surfs at the top of the wave.']",,
coco,258911,blip2,a boy is standing next to a cow in a barn,"['A row of cows standing behind a metal fence.', 'Several cows that are lined up next to one another.', 'a person standing next to cows behind containers', 'Cows stand in line at a far as people look at them.', 'A woman in a straw hat takes photos of brown cows inside a barn.']",,
coco,417608,blip2,a sandwich with ham and cheese on a white plate,"['A cut in half sandwich sitting on top of a white plate.', 'A sandwich is cut sitting on a plate.', 'The large ham sandwich is cut into hlaves.', 'A sandwich has meat, cheese, lettuce and tomato.', 'A table at a restaurant has a sandwich and soup in white dishes.']",,
coco,214720,blip2,a man eats a plate of food,"['A man sitting at a table in front of a plate of food.', 'A man at home posing with a cake', 'A smiling guy sitting at a table with some food.', 'a person that is sitting down with a plate of food', 'a man is sitting in front of some food at a table']",,
coco,25139,blip2,a close up of a zebra,"['A zebra grazing on food behind a metal fence.', 'A zebra putting its face up close to a fence rail.', 'Two zebras relaxing in the fenced area of a zoo', 'The two zebras are looking through the fence.', 'Two zebras are stranding next to each other by a fence.']",,
coco,527695,blip2,a plate of broccoli on a plate,"['A bowl of some broccoli that is chopped. ', 'Cooked broccoli in serving dish sitting on cloth hot pad.', 'A white tray of broccoli on a table.', 'A white and blue plate full of broccoli.', 'The broccoli platter in the dish is mostly eaten up.']",,
coco,77460,blip2,a group of people flying kites in the sky,"['Many people standing in a field flying kites.', 'People fill a park area under a cloudy sky while kites pepper the sky.', 'Many people flying kits under a party cloudy sky.', 'A group of people standing on a field under a cloudy blue sky.', 'A group of people in a field with various kites in the sky.']",,
coco,346638,blip2,a computer mouse sits on a desk,"['A bottle of beer sits next to the keyboard and mouse at the computer table.', 'A bottle of beer sits next to a computer at a desk', 'A computer on a desk with a bottle of beer next to it', 'A blue moon beer is sitting on a desk along with a computer monitor, keyboard, mouse, computer, and speaker.', 'A beer is sitting next to a computer.']",,
coco,459153,blip2,a man sitting on a bench with a laptop,"['A young male sitting on a park bench typing on a laptop. ', 'The man is sitting on the park bench using his laptop. ', 'A young man on a wooden bench using a laptop.', 'a person operating a laptop on a bench', 'A man uses his computer on a park bench.']",,
coco,384850,blip2,a white shower curtain with palm trees on it,"['A bathroom with a shower curtain that has four palm trees on it and a white tile floor.', 'This is a bathroom with a toilet, counter and shower.', 'A bathroom with a white shower curtain that has four trees on it', 'A clean bathroom has a shower curtain with palm trees on it.', 'A palm tree shower curtain is shown in a small bathroom.']",,
coco,126592,blip2,a stop sign in a parking lot,"['A red stop sign sitting under a couple of street signs.', 'A stop sign is posted next to a parking lot.', 'a top sign sitting in a parking lot full of cars', 'A stop sign stands at the corner of Sutter Street.', 'a red stop sign with a street sign attached']",,
coco,236730,blip2,a close up of a zebra,"['A zebra staring blankly near a watering hole.', 'A zebra standing on a dry dirt lot.', 'The head and shoulders of a zebra in silhouette. ', 'A large lone zebra poses for a picture inside a zoo', 'a close up of a giraffe in an outdoor area']",,
coco,338901,blip2,a dog is laying on a couch,"['a brown white and black dog is laying on a gray couch', 'a dog laying on a couch and covered with blankets ', 'A dog sitting on a couch with several blankets.', 'A large brown dog laying on top of a blue couch.', 'A dog looks up while laying on a blue couch.']",,
coco,88345,blip2,a woman with a hat on her head,"['A woman posing in front of a sculpture at a bar.', 'A woman smiling for the camera in front of a wall clock', 'A woman smiling near a large clock on the wall.', 'A woman standing in front of a fiber optic tree.', 'A woman smiles at an evening event in front of a clock.']",,
coco,576654,blip2,a man is flying a kite kite,"['A person in a dry area with a sail high in the sky', 'this is a man and a woman on a sandy beach', 'A man that is holding a kite standing in the sand.', 'A man who is holding up a parachute.', 'Man standing beneath large sail on beach with man controlling from distance.']",,
coco,396518,blip2,a woman sits in a boat on a river,"['A woman is steering a boat with a pole.', 'A woman sitting on the bow of a boat using a pole to pilot the boat.', 'A person holding a stick, pushing a boat near a bunch of bamboo reeds.', 'a man is sitting in a boat guiding down the stream', 'A women who is rowing on a boat.']",,
coco,146825,blip2,a train is stopped at a train station,"['a red train is docked at the station', 'Several people stand by a train in a train station.', 'A red and yellow train on a track at a platform.', 'A royal mail train sits in a train yard. ', 'a train covered in black dirt sitting in a fancy train station']",,
coco,193674,blip2,a woman holds a surfboard in the water,"['A person on a surfboard in the water.', ""Person prepares surfboard while dog stands on it with face in person's"", 'A woman that is next to a surfboard with a dog.', 'Woman with surfboard getting kisses from dog at waters edge.', 'A woman bending over to kiss a dog on a surfboard.']",,
coco,450686,blip2,a man holds a cell phone in his hand,"['A hand holding a smart phone with apps on a screen.', ""A person's hand holding up an active smartphone."", 'A hand holds an iPhone displaying various applications. ', 'The hand is holding an iPhone for the picture.', 'a left hand holding onto a black smart ohone']",,
coco,399296,blip2,a person is cooking hot dogs on a grill,"['Someone roasting hot dogs in a fire outside', 'A BBQ pit filled with lots of cooking hot dogs.', 'hot dogs on a skewer roasting over a fire', 'Hot dogs are being cooked over a fire outside.', 'The hot dogs are being roasted on the camp fire.']",,
coco,17905,blip2,a man standing next to a traffic light sign,"['A man standing next to a light and a sign.', 'A man standing next to a traffic light in Australia ', 'a man that is standing next to a traffic light', 'A man standing in front of a sign under a street light.', 'A man in shorts is taking a picture next to a red light. ']",,
coco,364587,blip2,a train traveling down a railroad track,"['Old rusted transit train cars sit on the tracks. ', 'An old train makes its way down the track in the country.', 'A train traveling down the track, with power lines in the back.', 'A small train is traveling on the railroad. ', 'An orange and white train makes its way down the track.']",,
coco,523811,blip2,a bird perches on a wooden post,"['A small bird perched on a piece of wood.', 'A bird standing on a wooden post near a house.', 'a bird sitting on a brick of bird food on a pole', 'A bird standing on a piece of wood.', 'A bird sits atop a wooden post and watches its surroundings']",,
coco,530146,blip2,a plate of food on a table,"['A white plate topped with a sandwich and sliced veggies.', 'A white plate contains various exotic food items.', 'A crowded table has a plate containing a burger with sauce and side of vegetables. ', 'A smothered beef sandwich is sided with pickles and slaw.', 'A plate filled with various kinds of food.']",,
coco,42528,blip2,a pair of hands holding a cell phone,"['a person lifting a little stool with their feet and a person holding a cell phone ', 'A woman standing on a chair next to a person holding a cell phone.', 'A persons feet in slippers is next to an image of a dated cell phone.', 'There is a person holding a cell phone in their hand.', 'someone that is holding a cell phone and has blue socks']",,
coco,491130,blip2,a snowboarder is doing a trick in the air,"['A man riding a snowboard on top of a snow covered slope.', 'A man on a snowboard doing a jump ', 'a person is in the air on a snowboard', 'a person jumping a snow board in the air ', 'A person does a trick on their snowboard on a mountain']",,
coco,303908,blip2,a wooden bench sits on a wooden bench on a wooden bench,"['A bench outside near a body of water during the day.', 'A wooden bench sitting next to a large body of water.', 'A wooden bench and life preserver near some water.', 'Two benches, back to back, near a chain railing.', 'An empty wooden bench near the waters edge.']",,
coco,551215,blip2,a woman is playing a game of tennis,"['a tennis player running to get to the ball', 'The woman is playing a game of tennis on the court. ', 'A woman reaching with her tennis racquet on a court.', 'a woman running across a tennis court  so she can hit the pall ', 'a female holding a tennis racket and lunging for a tennis ball']",,
coco,537812,blip2,a bathroom with a toilet and a sink,"['A tiled bathroom with toilet and open shower', 'an orange bucket sitting on a stool in a bathroom', 'A red bucket is on a stool in the bathroom.', 'a bathroom with a toilet and a small bucket on a small stool', 'A small bathroom with two containers catching plumbing drips.']",,
